"PLU","CATEGORY","COMMODITY","VARIETY","ADDITIONAL VARIETY INFO","SIZE","NA SIZE","ROW SIZE","RESTRICTIONS","NOTES","AKA","TRADEMARK","BOTANICAL NAME","REVISION DATE","DATE ADDED","GPC","IMAGE"
"4185","","APPLES","York","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4186","","BANANAS","Yellow","Includes Cavendish","Small","Size: 7 ½ (19cm) maximum with pulp length measured over convex fruit surface","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005897",""
"4187","","APPLES","York","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4188","","NECTARINE","White Flesh, Tree Ripened, Ready-to-eat","","Small","70 size and smaller","Average Fruit Weight =  less than 185g","","","","","Prunus persica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005911",""
"4189","","APPLES","Winesap","","Small","100 size and smaller","Average Fruit Weight = less than 205g","Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4190","","APPLES","Winesap","","Small","100 size and smaller","Average Fruit Weight = less than 205g","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4191","","APPLES","Winesap","","Large","88 size and larger","Average Fruit Weight = 205g and above","Restricted for items grown in all states east of Colorado, New Mexico, Wyoming and Montana in the U.S. and east of the Ontario/Manitoba border in Canada.","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4192","","APPLES","Winesap","","Large","88 size and larger","Average Fruit Weight = 205g and above","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","10005900",""
"4193","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4194","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4195","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4196","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4197","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4198","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4199","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4200","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4201","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4202","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4203","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4204","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4205","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4206","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4207","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4208","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4209","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4210","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4211","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4212","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4213","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4214","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4215","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4216","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4217","","APPLES","Retailer Assigned","","","","","","","","","Malus pumila","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4218","","APRICOTS","Regular","","Small","Less than 2-3/16 inch,Less than 55 mm Average Fruit Dimensions","","","","","","Prunus armeniaca","1999-12-31 00:00:00","1999-12-31 00:00:00","10005905",""
"4219","","APRICOTS","Retailer Assigned","","","","","","","","","Prunus armeniaca","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4220","","ATEMOYAS","","","","","","","","","","Annona spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4221","","AVOCADOS","Green","","Small","32 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4222","","AVOCADOS","Green","","Small","48 size and smaller","Average Fruit Weight = less than 280g","","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4223","","AVOCADOS","Green","","Large","18 size and larger","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4224","","AVOCADOS","Green","","Large","40 size and larger","Average Fruit Weight = 280g and above","","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4225","","AVOCADOS","Hass","","Large","48 and 40 size","Average Fruit Weight = 190g - under 315g","","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","10006168",""
"4226","","AVOCADOS","Cocktail/Seedless","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4227","","AVOCADOS","Retailer Assigned","","","","","","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4228","","AVOCADOS","Retailer Assigned","","","","","","","","","Persea americana","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4229","","BANANAS","Burro","","","","","","","","","Musa spp","1999-12-31 00:00:00","1999-12-31 00:00:00","10005897",""
"4230","","BANANAS","Dominique","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005897",""
"4231","","BANANAS","Green","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005897",""
"4232","","BANANAS","Leaves","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005897",""
"4233","","BANANAS","Apple/Manzano","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005895",""
"4234","","BANANAS","baby/Nino","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005896",""
"4235","","BANANAS","Plantain/Macho","","","","","","","","","Musa ssp","1999-12-31 00:00:00","1999-12-31 00:00:00","10005898",""
"4236","","BANANAS","Red","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005899",""
"4237","","BANANAS","Retailer Assigned","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4238","","BANANAS","Retailer Assigned","","","","","","","","","Musa spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4239","","BERRIES","Blackberries","","","","","","","","","Rubus fruticosus","1999-12-31 00:00:00","1999-12-31 00:00:00","10005923",""
"4240","","BERRIES","Blueberries","","","","","","","","","Vaccinium spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005929",""
"4241","","BERRIES","Boysenberries","","","","","","","","","Rubus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005924",""
"4242","","BERRIES","Cranberries","","","","","","","","","Vaccinium macrocarpon","1999-12-31 00:00:00","1999-12-31 00:00:00","10005930",""
"4243","","BERRIES","Gooseberries","","","","","","","","","Ribes uva-crispa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005932",""
"4244","","BERRIES","Raspberries","Black","","","","","","","","R.occidentalis","1999-12-31 00:00:00","1999-12-31 00:00:00","10005927",""
"4245","","BERRIES","Raspberries","Golden","","","","","","","","Rubus idaeus","1999-12-31 00:00:00","1999-12-31 00:00:00","10005927",""
"4246","","BERRIES","Strawberries","","Pint","","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4247","","BERRIES","Strawberries","","Quart","","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4248","","BERRIES","Strawberries","","Quart","","","","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4249","","BERRIES","Strawberries","","Bulk 3-pack (3 pints)","","","Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4250","","BERRIES","Strawberries","","Bulk 3-pack (3 pints)","","","","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4251","","BERRIES","Long-stemmed Strawberries","","","","","","","","","Fragaria ananassa","1999-12-31 00:00:00","1999-12-31 00:00:00","10005921",""
"4252","","BERRIES","Retailer Assigned","","","","","","","","","Rubus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4253","","BERRIES","Retailer Assigned","","","","","","","","","Rubus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4254","","BREADFRUIT","","","","","","","","","","Artocarpus altilis","1999-12-31 00:00:00","1999-12-31 00:00:00","10005973",""
"4255","","CACTUS PEAR (PRICKLY PEAR)","","","","","","","","","","Opuntia spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005967",""
"4256","","CARAMBOLA (STARFRUIT)","","","","","","","","","","Averrhoa carambola","1999-12-31 00:00:00","1999-12-31 00:00:00","10005961",""
"4257","","CHERIMOYA","","","","","","","","","","Annona cherimola","1999-12-31 00:00:00","1999-12-31 00:00:00","10005939",""
"4258","","CHERRIES","Golden/Rainier/White","","","","","","","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","10005908",""
"4259","","CHERRIES","Retailer Assigned","","","","","","","","","Prunus spp.","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4260","","COCONUTS","In Husk/Waternut","","","","","","","","","Cocos nucifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10000003",""
"4261","","COCONUTS","Husked","","","","","","","","","Cocos nucifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10000003",""
"4262","","COCONUTS","Retailer Assigned","","","","","","","","","Cocos nucifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4263","","DATES","Fresh","Regular","","","","","","","","Phoenix dactylifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005959",""
"4264","","DATES","Retailer Assigned","","","","","","","","","Phoenix dactylifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4265","","FEIJOA","","","","","","","","","","Acca sellowiana","1999-12-31 00:00:00","1999-12-31 00:00:00","10006160",""
"4266","","FIGS","Black","","","","","","","","","Ficus carica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005960",""
"4267","","FIGS","Brown","","","","","","","","","Ficus carica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005960",""
"4268","","FIGS","White/Green","","","","","","","","","Ficus carica","1999-12-31 00:00:00","1999-12-31 00:00:00","10005960",""
"4269","","FIGS","Retailer Assigned","","","","","","","","","Ficus carica","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4270","","GRAPES","Blue/Black Seeded","Ribier/Exotic/Niabel","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4271","","GRAPES","Champagne","","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4272","","GRAPES","Concord","","","","","","","","","V.labrusca","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4273","","GRAPES","Red Seeded","Cardinal/Emperor/Queen/Christmas Rose","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4274","","GRAPES","White/Green Seeded","All others not listed","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","10005918",""
"4275","","GRAPES","Retailer Assigned","","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4276","","GRAPES","Retailer Assigned","","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4277","","GRAPES","Retailer Assigned","","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4278","","GRAPES","Retailer Assigned","","","","","","","","","Vitis vinifera","1999-12-31 00:00:00","1999-12-31 00:00:00","",""
"4279","","GRAPEFRUIT","Pummelo","White","","","","","","","","C.grandis","1999-12-31 00:00:00","1999-12-31 00:00:00","10005877",""
"4280","","GRAPEFRUIT","Ruby/Red/Pink","Includes Ray Ruby, Ray and Ruby Red","Small","40 size and smaller","","Restricted for items grown in Texas, Arizona and New Mexico in the U.S.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4281","","GRAPEFRUIT","Ruby/Red/Pink","ncludes Ray Ruby, Ruby and Ruby Red","Large","32 and 36 size","","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus paradisi","2002-05-02 00:00:00","2002-05-02 00:00:00","10005876",""
"4282","","GRAPEFRUIT","Ruby/Red/Pink","Includes Ray Ruby, Ruby and Ruby Red","Large","32 and 36 size","Average Fruit Dimensions = 97 - under 108mm","","","","","Citrus paradisi","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876",""
"4283","","GRAPEFRUIT","Ruby/Red/Pink","Includes Ray Ruby, Ray and Ruby Red","Large","36 and 32 size","","Restricted for items grown in Texas, Arizona and New Mexico in the U.S.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4284","","GRAPEFRUIT","Deep Red","","Small","40 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4285","","GRAPEFRUIT","Deep Red","","Small","40 size and smaller","Average Fruit Dimensions = less than 97mm","","","","","Citrus paradisi","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876",""
"4286","","GRAPEFRUIT","Deep Red","","Sm","40 size and smaller","","Restricted for items grown in Texas, Arizona and New Mexico in the U.S.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4287","","GRAPEFRUIT","Deep Red","","Large","32 and 36 size","","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus paradisi","2002-05-02 00:00:00","2002-05-02 00:00:00","10005876",""
"4288","","GRAPEFRUIT","Deep Red","","Large","32 and 36 size","Average Fruit Dimensions = 97-under 108mm","","","","","Citrus paradisi","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876",""
"4289","","GRAPEFRUIT","Deep Red","","Large","36 and 32 size","","Restricted for items grown in Texas, Arizona and New Mexico in the U.S.","","","","Citrus paradisi","2015-09-08 13:28:00","1999-12-31 00:00:00","10005876",""
"4290","","GRAPEFRUIT","White","","Small","40 size and smaller","","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4291","","GRAPEFRUIT","White","","Small","40 size and smaller","Average Fruit Dimensions = less than 97mm","","","","","Citrus paradisi","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876",""
"4292","","GRAPEFRUIT","White","","Small","40 size and smaller","","Restricted for items grown in Texas, Arizona and New Mexico in the U.S.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
"4293","","GRAPEFRUIT","White","","Large","32 and 36 size","32 and 36 size","Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.","","","","Citrus paradisi","2002-05-02 00:00:00","2002-05-02 00:00:00","10005876",""
"4294","","GRAPEFRUIT","White","","Large","32 and 36 size","Average Fruit Dimensions = 97-under 108mm","","","","","Citrus paradisi","2002-06-02 00:00:00","2002-06-02 00:00:00","10005876",""
"4295","","GRAPEFRUIT","White","","Large","36 and 32 size","","Restricted for items grown in Texas, Arizona and New Mexico in the U.S.","","","","Citrus paradisi","1999-12-31 00:00:00","1999-12-31 00:00:00","10005876",""
